frame,numero_pers,joint,x,y,confience
28,1,19,1651.6,948.221,0.782392
28,1,20,1666.42,954.021,0.80883
28,1,21,1734.06,936.49,0.748969
28,1,22,1528.1,845.261,0.701325
28,1,23,1536.92,836.461,0.721881
28,1,24,1613.32,859.982,0.832855
29,0,0,374.296,362.551,0.9333229999999999
29,0,1,318.37,433.228,0.9415469999999999
29,0,2,271.37,441.941,0.839125
29,0,3,271.394,553.883,0.891936
29,0,4,386.002,571.373,0.848912
29,0,5,365.342,424.354,0.871262
29,0,6,383.02,512.685,0.517651
29,0,7,412.499,583.273,0.639598
29,0,8,362.568,624.45,0.809873
29,0,9,327.19,630.365,0.714017
29,0,10,321.34,759.879,0.8215969999999999
29,0,11,338.992,886.495,0.8504029999999999
29,0,12,392.033,618.579,0.748084
29,0,13,394.853,742.32,0.822417
29,0,14,400.751,857.046,0.856973
29,0,15,362.559,347.833,0.913412
29,0,16,380.102,347.843,0.376391
29,0,17,318.526,362.417,0.924074
29,0,18,0,0,0
29,0,19,459.771,874.627,0.8107500000000001
29,0,20,456.77,860.045,0.8106629999999999
29,0,21,386.175,874.646,0.878034
29,0,22,386.017,921.771,0.8190989999999999
29,0,23,365.452,927.551,0.8003969999999999
29,0,24,336.014,904.011,0.781516
29,1,0,1583.92,338.878,0.9045300000000001
29,1,1,1657.53,394.906,0.786721
29,1,2,1639.95,391.962,0.728301
29,1,3,1634.07,509.747,0.419325
29,1,4,1583.94,550.865,0.5276069999999999
29,1,5,1669.31,400.772,0.800693
29,1,6,1681.07,512.62,0.900277
29,1,7,1595.73,562.608,0.807109
29,1,8,1651.64,580.289,0.7045159999999999
29,1,9,1622.21,580.323,0.683269
29,1,10,1604.52,715.621,0.7088909999999999
29,1,11,1595.78,839.329,0.7871969999999999
29,1,12,1678.11,580.296,0.693023
29,1,13,1681.05,742.21,0.727618
29,1,14,1716.39,924.667,0.768965
29,1,15,1581.05,321.274,0.528243
29,1,16,1592.76,321.306,0.8778769999999999
29,1,17,0,0,0
29,1,18,1637.06,318.547,0.9160039999999999
29,1,19,1648.72,948.217,0.770748
29,1,20,1666.36,954.006,0.804748
29,1,21,1731.3,936.498,0.735862
29,1,22,1525.09,848.185,0.717843
29,1,23,1533.98,839.271,0.697743
29,1,24,1613.33,860.005,0.8415579999999999
30,0,0,374.317,362.562,0.9345359999999999
30,0,1,318.399,433.266,0.9417209999999999
30,0,2,271.4,441.95,0.836711
30,0,3,271.218,553.91,0.901712
30,0,4,380.133,574.287,0.834109
30,0,5,365.369,427.25,0.884961
30,0,6,383.056,509.699,0.5811900000000001
30,0,7,409.495,562.705,0.48605299999999996
30,0,8,362.578,624.488,0.8144929999999999
30,0,9,327.222,630.401,0.7151900000000001
30,0,10,321.409,762.692,0.814908
30,0,11,339.01,886.487,0.852178
30,0,12,392.041,618.619,0.7580859999999999
30,0,13,394.878,742.296,0.819858
30,0,14,397.889,857.03,0.853108
30,0,15,362.56,347.855,0.9108339999999999
30,0,16,380.136,347.852,0.36525199999999997
30,0,17,321.276,362.449,0.925029
30,0,18,0,0,0
30,0,19,462.558,874.622,0.822832
30,0,20,459.54,860.035,0.8160649999999999
30,0,21,386.143,874.62,0.879525
30,0,22,386.039,924.574,0.8335089999999999
30,0,23,365.474,927.559,0.816275
30,0,24,336.026,903.996,0.788424
30,1,0,1569.3,338.949,0.911175
30,1,1,1645.77,392.012,0.772161
30,1,2,1633.91,389.127,0.7423369999999999
30,1,3,1628.11,506.812,0.487988
30,1,4,1572.21,550.83,0.535866
30,1,5,1660.54,397.802,0.8247049999999999
30,1,6,1666.38,512.601,0.844638
30,1,7,1586.98,556.807,0.8763059999999999
30,1,8,1642.8,577.46,0.710994
30,1,9,1616.31,577.482,0.709733
30,1,10,1592.75,712.704,0.744922
30,1,11,1595.76,839.374,0.7916249999999999
30,1,12,1669.34,577.481,0.6698900000000001
30,1,13,1678.05,739.318,0.685148
30,1,14,1713.48,921.732,0.766515
30,1,15,1569.24,321.316,0.517153
30,1,16,1586.84,324.247,0.8820779999999999
30,1,17,0,0,0
30,1,18,1634.03,321.298,0.9342039999999999
30,1,19,1645.83,948.17,0.7589100000000001
30,1,20,1666.34,951.247,0.792006
30,1,21,1731.27,933.605,0.736455
30,1,22,1522.26,851.036,0.72575
30,1,23,1533.95,839.333,0.6943809999999999
30,1,24,1613.32,860.04,0.8491949999999999
31,0,0,377.205,362.572,0.928798
31,0,1,318.42,433.264,0.939946
31,0,2,274.164,439.141,0.83589
31,0,3,268.401,553.787,0.904852
31,0,4,371.337,574.544,0.866177
31,0,5,365.387,427.262,0.8868469999999999
31,0,6,380.198,509.782,0.600694
31,0,7,409.527,565.604,0.598963
31,0,8,362.636,624.548,0.805184
31,0,9,330.107,633.28,0.7117709999999999
31,0,10,324.221,762.664,0.809398
31,0,11,339.007,886.48,0.850306
31,0,12,394.922,621.488,0.7432639999999999
31,0,13,392.055,745.09,0.8195739999999999
31,0,14,400.725,857.043,0.854672
31,0,15,362.615,347.848,0.908265
31,0,16,383.008,347.791,0.388725
31,0,17,321.332,362.446,0.920582
31,0,18,0,0,0
31,0,19,462.566,874.595,0.819566
31,0,20,459.541,860.017,0.819275
31,0,21,386.154,874.651,0.8846400000000001
31,0,22,386.066,924.566,0.830699
31,0,23,365.495,927.563,0.808375
31,0,24,336.021,904.003,0.783447
31,1,0,1566.43,338.93,0.921229
31,1,1,1639.92,391.983,0.798249
31,1,2,1630.96,389.097,0.7459239999999999
31,1,3,1625.16,503.898,0.329458
31,1,4,1572.19,547.88,0.406087
31,1,5,1657.65,394.938,0.8439479999999999
31,1,6,1657.51,509.76,0.909261
31,1,7,1572.2,553.833,0.850529
31,1,8,1637.06,574.524,0.746549
31,1,9,1613.4,574.476,0.735306
31,1,10,1589.96,709.818,0.743104
31,1,11,1595.78,839.355,0.795508
31,1,12,1663.46,577.34,0.7034900000000001
31,1,13,1663.54,733.332,0.704588
31,1,14,1710.48,915.877,0.7734289999999999
31,1,15,1566.32,321.356,0.515896
31,1,16,1586.73,321.421,0.86214
31,1,17,0,0,0
31,1,18,1631,321.385,0.883575
31,1,19,1648.7,948.119,0.764296
31,1,20,1666.39,951.206,0.808248
31,1,21,1731.15,930.657,0.751122
31,1,22,1522.26,851.063,0.7300979999999999
31,1,23,1533.93,839.353,0.6944469999999999
31,1,24,1613.35,860.019,0.856225
32,0,0,377.235,362.599,0.932499
32,0,1,318.458,433.259,0.927646
32,0,2,274.19,441.979,0.823552
32,0,3,268.274,553.803,0.900056
32,0,4,365.422,577.449,0.860269
32,0,5,365.417,427.223,0.8671979999999999
32,0,6,380.224,512.626,0.252947
32,0,7,406.597,565.599,0.16624799999999998
32,0,8,365.332,624.582,0.7903629999999999
32,0,9,330.103,633.319,0.7028639999999999
32,0,10,321.438,762.662,0.810422
32,0,11,339.009,886.515,0.8451829999999999
32,0,12,397.859,621.527,0.7192959999999999
32,0,13,392.038,745.112,0.8181400000000001
32,0,14,400.73,857.036,0.854439
32,0,15,365.336,350.696,0.9087409999999999
32,0,16,383.019,347.867,0.330144
32,0,17,321.332,362.452,0.918144
32,0,18,0,0,0
32,0,19,459.779,874.62,0.826453
32,0,20,456.797,860.026,0.822973
32,0,21,386.154,874.61,0.872421
32,0,22,386.046,924.564,0.831931
32,0,23,365.483,927.568,0.8098139999999999
32,0,24,336.012,904.022,0.776845
32,1,0,1563.32,339.027,0.9305289999999999
32,1,1,1636.96,392.012,0.7758339999999999
32,1,2,1628.1,389.1,0.7253149999999999
32,1,3,1622.24,503.823,0.452163
32,1,4,1566.31,539.103,0.402317
32,1,5,1651.63,394.93,0.792045
32,1,6,1637.11,512.664,0.8773329999999999
32,1,7,1563.28,550.805,0.844179
32,1,8,1637.04,577.488,0.7060839999999999
32,1,9,1613.38,577.356,0.697742
32,1,10,1589.83,712.729,0.748906
32,1,11,1595.73,839.319,0.796609
32,1,12,1663.49,580.397,0.664397
32,1,13,1663.41,739.173,0.686341
32,1,14,1707.61,912.947,0.813697
32,1,15,1563.21,324.292,0.37335399999999996
32,1,16,1569.37,324.269,0.8259019999999999
32,1,17,0,0,0
32,1,18,1616.43,321.364,0.860903
32,1,19,1651.61,945.262,0.778246
32,1,20,1666.45,951.125,0.824131
32,1,21,1731.03,927.722,0.785412
32,1,22,1522.23,851.052,0.7376
32,1,23,1533.88,839.348,0.695047
32,1,24,1613.32,859.967,0.8305
33,0,0,380.143,362.608,0.937318
33,0,1,318.512,433.274,0.924728
33,0,2,274.204,441.95,0.8251529999999999
33,0,3,265.362,553.828,0.879143
33,0,4,362.583,580.412,0.858194
33,0,5,365.508,427.31,0.8778
33,0,6,385.945,512.607,0.331597
33,0,7,406.701,574.436,0.24037699999999998
33,0,8,362.612,624.549,0.804747
33,0,9,327.249,633.277,0.710016
33,0,10,324.219,759.907,0.806955
33,0,11,339.021,886.509,0.847688
33,0,12,394.927,621.51,0.735768
33,0,13,392.014,745.088,0.826917
33,0,14,397.885,857.034,0.855143
33,0,15,365.423,350.722,0.9119079999999999
33,0,16,383.118,350.75,0.293295
33,0,17,321.416,362.458,0.903096
33,0,18,0,0,0
33,0,19,459.783,874.603,0.820249
33,0,20,456.797,860.015,0.818642
33,0,21,386.149,874.626,0.87743
33,0,22,386.07,924.563,0.828982
33,0,23,365.502,927.575,0.807079
33,0,24,336.028,904.022,0.778569
33,1,0,1557.51,339.053,0.904712
33,1,1,1633.95,391.926,0.762651
33,1,2,1619.34,389.066,0.6693819999999999
33,1,3,1613.35,503.682,0.27012
33,1,4,1566.23,530.356,0.180443
33,1,5,1637.1,394.888,0.817844
33,1,6,1630.99,506.778,0.897284
33,1,7,1545.7,550.764,0.8233079999999999
33,1,8,1636.99,577.357,0.717598
33,1,9,1613.37,574.508,0.6862349999999999
33,1,10,1589.89,709.842,0.7309669999999999
33,1,11,1595.72,839.29,0.7995869999999999
33,1,12,1663.39,577.447,0.6901229999999999
33,1,13,1660.55,736.332,0.719799
33,1,14,1707.5,909.935,0.8308800000000001
33,1,15,1554.52,327.154,0.49748299999999995
33,1,16,1566.34,324.282,0.8822829999999999
33,1,17,0,0,0
33,1,18,1613.36,321.311,0.92051
33,1,19,1651.6,945.324,0.7702300000000001
33,1,20,1669.34,951.11,0.8076369999999999
33,1,21,1728.22,927.477,0.7902100000000001
33,1,22,1522.26,851.055,0.739464
33,1,23,1533.91,839.349,0.6976549999999999
33,1,24,1613.28,859.949,0.840356
34,0,0,380.219,362.61,0.9453400000000001
34,0,1,318.528,433.248,0.9184319999999999
34,0,2,274.19,441.954,0.821738
34,0,3,262.391,553.842,0.857555
34,0,4,362.462,589.182,0.828897
34,0,5,365.538,427.238,0.858831
34,0,6,385.992,512.629,0.204809
34,0,7,400.817,577.415,0.14141099999999998
34,0,8,362.603,624.566,0.809912
34,0,9,330.115,633.31,0.714434
34,0,10,324.214,762.661,0.8077759999999999
34,0,11,339.014,886.5,0.8473839999999999
34,0,12,394.88,621.525,0.749421
34,0,13,391.97,745.113,0.830537
34,0,14,400.734,857.043,0.8569789999999999
34,0,15,365.49,347.886,0.907717
34,0,16,383.142,350.783,0.21831699999999998
34,0,17,324.231,362.437,0.895017
34,0,18,0,0,0
34,0,19,459.799,874.609,0.8228449999999999
34,0,20,456.803,860.027,0.821723
34,0,21,386.171,874.63,0.8767159999999999
34,0,22,386.09,924.56,0.831274
34,0,23,365.523,927.565,0.810808
34,0,24,336.007,904.016,0.779079
34,1,0,1548.69,339.094,0.910719
34,1,1,1628.14,389.139,0.745397
34,1,2,1613.47,389.031,0.699935
34,1,3,1598.73,500.89,0.251943
34,1,4,1545.69,530.246,0.209717
34,1,5,1636.9,391.984,0.844266
34,1,6,1610.39,506.852,0.9136449999999999
34,1,7,1516.39,550.813,0.899554
34,1,8,1636.91,577.379,0.727676
34,1,9,1613.42,577.3,0.686399
34,1,10,1589.93,709.82,0.728591
34,1,11,1595.71,839.326,0.798215
34,1,12,1660.42,577.445,0.723416
34,1,13,1660.38,733.341,0.740772
34,1,14,1704.7,906.956,0.830507
34,1,15,1545.77,327.21,0.539856
34,1,16,1563.38,324.3,0.898582
34,1,17,0,0,0
34,1,18,1610.37,321.315,0.906072
34,1,19,1645.82,942.36,0.7472289999999999
34,1,20,1666.42,948.219,0.765558
34,1,21,1728.1,921.705,0.7305389999999999
34,1,22,1522.22,851.036,0.7361249999999999
34,1,23,1533.9,839.343,0.6932900000000001
34,1,24,1610.59,859.969,0.852131
35,0,0,383.051,362.642,0.951658
35,0,1,318.507,433.241,0.918631
35,0,2,274.173,441.971,0.819066
35,0,3,256.527,553.835,0.8584700000000001
35,0,4,359.596,595.009,0.8506600000000001
35,0,5,365.515,424.377,0.8570559999999999
35,0,6,386.003,521.425,0.226911
35,0,7,409.519,589.159,0.249169
35,0,8,362.579,627.425,0.8030069999999999
35,0,9,327.241,636.259,0.71374
35,0,10,321.437,762.716,0.8124779999999999
35,0,11,338.998,886.483,0.8491400000000001
35,0,12,394.878,621.615,0.748648
35,0,13,391.926,745.189,0.824298
35,0,14,400.75,857.013,0.8604879999999999
35,0,15,365.54,350.76,0.896504
35,0,16,385.902,350.715,0.261609
35,0,17,324.297,362.437,0.889041
35,0,18,0,0,0
35,0,19,459.779,871.758,0.8260139999999999
35,0,20,456.796,859.997,0.833923
35,0,21,386.178,874.588,0.8846189999999999
35,0,22,386.074,921.764,0.829372
35,0,23,365.518,927.543,0.803319
35,0,24,335.993,903.996,0.7805489999999999
35,1,0,1542.83,338.975,0.950584
35,1,1,1616.43,389.013,0.724638
35,1,2,1610.47,386.182,0.651874
35,1,3,1589.89,503.735,0.22896699999999998
35,1,4,1525.12,547.961,0.17523000000000002
35,1,5,1631.08,389.074,0.842102
35,1,6,1589.97,506.653,0.9210229999999999
35,1,7,1495.6,547.924,0.8690819999999999
35,1,8,1634.06,574.501,0.7297629999999999
35,1,9,1613.37,574.442,0.681055
35,1,10,1592.8,712.706,0.736904
35,1,11,1592.91,839.354,0.793377
35,1,12,1657.43,577.321,0.718047
35,1,13,1657.68,724.59,0.755771
35,1,14,1704.56,904.087,0.8273229999999999
35,1,15,1542.73,324.217,0.5327459999999999
35,1,16,1560.44,321.382,0.872019
35,1,17,0,0,0
35,1,18,1607.41,321.259,0.872663
35,1,19,1645.81,936.45,0.753494
35,1,20,1666.39,942.358,0.7494759999999999
35,1,21,1725.17,915.831,0.718685
35,1,22,1522.22,851.032,0.736333
35,1,23,1533.89,839.342,0.69211
35,1,24,1610.56,860,0.840351
36,0,0,383.063,362.622,0.9471179999999999
36,0,1,318.519,433.238,0.916491
36,0,2,274.168,442.009,0.8141729999999999
36,0,3,253.577,553.826,0.8687619999999999
36,0,4,356.573,597.842,0.841012
36,0,5,365.546,424.344,0.852916
36,0,6,386.047,524.4,0.202171
36,0,7,409.7,592.056,0.235171
36,0,8,362.602,627.503,0.79788
36,0,9,330.089,639.172,0.720681
36,0,10,321.416,762.751,0.8241109999999999
36,0,11,338.989,886.469,0.850618
36,0,12,394.938,624.437,0.7394339999999999
36,0,13,391.901,745.246,0.821689
36,0,14,400.731,857.018,0.8607859999999999
36,0,15,365.538,350.695,0.8908469999999999
36,0,16,385.92,347.762,0.272404
36,0,17,324.314,362.437,0.882539
36,0,18,0,0,0
36,0,19,459.753,871.729,0.8236789999999999
36,0,20,456.765,859.986,0.834897
36,0,21,386.18,874.58,0.880736
36,0,22,386.069,921.754,0.826039
36,0,23,365.514,927.539,0.802176
36,0,24,335.98,903.98,0.774654
36,1,0,1539.84,338.95,0.957283
36,1,1,1613.36,389.006,0.773515
36,1,2,1604.58,388.914,0.6579419999999999
36,1,3,1583.89,506.817,0.49836199999999997
36,1,4,1528.06,550.763,0.49429599999999996
36,1,5,1619.35,389.082,0.8189219999999999
36,1,6,1572.27,503.864,0.875077
36,1,7,1472.12,544.934,0.8444189999999999
36,1,8,1633.97,574.479,0.739034
36,1,9,1610.53,574.524,0.6967
36,1,10,1592.77,712.708,0.741348
36,1,11,1592.89,839.352,0.797779
36,1,12,1657.4,574.471,0.71448
36,1,13,1657.55,724.513,0.754756
36,1,14,1701.72,901.126,0.7969689999999999
36,1,15,1539.8,321.438,0.337497
36,1,16,1548.71,321.373,0.843196
36,1,17,0,0,0
36,1,18,1592.91,321.285,0.8717800000000001
36,1,19,1637.05,933.47,0.814981
36,1,20,1660.54,936.516,0.782655
36,1,21,1719.41,909.97,0.731382
36,1,22,1522.24,851.048,0.732197
36,1,23,1533.91,839.336,0.695261
36,1,24,1610.54,859.985,0.83237
37,0,0,383.153,362.623,0.9582339999999999
37,0,1,318.529,433.26,0.920229
37,0,2,274.173,441.98,0.818529
37,0,3,250.723,553.808,0.881621
37,0,4,356.562,597.963,0.862571
37,0,5,365.553,427.247,0.867807
37,0,6,385.975,527.343,0.556665
37,0,7,412.659,598.074,0.673667
37,0,8,362.541,630.379,0.801072
37,0,9,327.23,639.198,0.726368
37,0,10,321.436,762.723,0.81727
37,0,11,338.987,886.478,0.8513000000000001
37,0,12,392.01,624.55,0.757096
37,0,13,389.167,745.23,0.8277059999999999
37,0,14,400.739,857.028,0.862215
37,0,15,365.596,350.732,0.887407
37,0,16,385.981,347.799,0.303463
37,0,17,327.169,362.45,0.8818800000000001
37,0,18,0,0,0
37,0,19,459.784,874.596,0.831384
37,0,20,456.788,860.015,0.834599
37,0,21,386.178,874.609,0.8865379999999999
37,0,22,386.034,921.755,0.823453
37,0,23,365.479,927.538,0.797032
37,0,24,335.992,903.995,0.7787729999999999
37,1,0,1539.72,338.966,0.937275
37,1,1,1610.45,388.963,0.801844
37,1,2,1598.7,388.894,0.684497
37,1,3,1575.19,497.886,0.44515499999999997
37,1,4,1548.66,530.178,0.7272379999999999
37,1,5,1616.39,389.048,0.8482200000000001
37,1,6,1560.47,503.698,0.900235
37,1,7,1466.29,533.249,0.8430529999999999
37,1,8,1633.98,574.418,0.7274900000000001
37,1,9,1610.54,574.476,0.675966
37,1,10,1595.71,712.781,0.7260559999999999
37,1,11,1592.87,839.385,0.796111
37,1,12,1654.65,574.381,0.7012729999999999
37,1,13,1657.42,721.634,0.74329
37,1,14,1701.6,898.157,0.7631
37,1,15,1536.85,324.291,0.41934099999999996
37,1,16,1545.78,321.379,0.854173
37,1,17,0,0,0
37,1,18,1592.74,318.486,0.905542
37,1,19,1633.96,930.577,0.817446
37,1,20,1657.47,933.584,0.78337
37,1,21,1719.31,907.139,0.7299800000000001
37,1,22,1522.18,851.023,0.723224
37,1,23,1531.01,839.321,0.68764
37,1,24,1610.52,860.033,0.821731
38,0,0,385.959,362.646,0.9802500000000001
38,0,1,318.534,433.242,0.919774
38,0,2,274.171,441.989,0.817224
38,0,3,250.68,553.793,0.8838739999999999
38,0,4,353.657,598.058,0.868726
38,0,5,365.568,424.371,0.8594109999999999
38,0,6,386.079,512.648,0.484689
38,0,7,421.366,586.221,0.48849499999999996
38,0,8,362.593,627.46,0.801083
38,0,9,327.257,639.145,0.723776
38,0,10,321.418,762.744,0.824719
38,0,11,338.991,886.513,0.847722
38,0,12,394.941,624.385,0.736072
38,0,13,389.139,748.068,0.824982
38,0,14,397.892,857.045,0.859425
38,0,15,368.398,353.63,0.878415
38,0,16,386.032,347.862,0.298818
38,0,17,327.255,362.473,0.8890819999999999
38,0,18,0,0,0
38,0,19,459.78,874.596,0.815994
38,0,20,456.777,860.012,0.816279
38,0,21,386.168,874.63,0.8763700000000001
38,0,22,386.033,921.75,0.826507
38,0,23,365.479,927.548,0.7969959999999999
38,0,24,336.013,904.027,0.782146
38,1,0,1533.96,338.983,0.908531
38,1,1,1610.31,386.167,0.780496
38,1,2,1595.73,386.055,0.6624089999999999
38,1,3,1610.42,480.327,0.580471
38,1,4,1563.25,524.423,0.803585
38,1,5,1613.37,388.96,0.859414
38,1,6,1542.91,494.901,0.832021
38,1,7,1448.68,530.302,0.878253
38,1,8,1631.07,574.391,0.702183
38,1,9,1610.42,574.448,0.669472
38,1,10,1592.9,712.703,0.713681
38,1,11,1592.83,839.368,0.8038879999999999
38,1,12,1651.67,574.36,0.678731
38,1,13,1654.61,721.631,0.719615
38,1,14,1695.8,895.249,0.755922
38,1,15,1528.11,324.241,0.550287
38,1,16,1542.85,321.363,0.8959309999999999
38,1,17,0,0,0
38,1,18,1589.89,318.526,0.9246829999999999
38,1,19,1631.09,930.551,0.801615
38,1,20,1654.58,933.516,0.777938
38,1,21,1713.5,907.052,0.7397
38,1,22,1519.32,851.047,0.725256
38,1,23,1528.07,839.354,0.6765329999999999
38,1,24,1610.49,860,0.8198900000000001
39,0,0,385.986,365.341,0.985798
39,0,1,321.263,433.262,0.9226059999999999
39,0,2,274.166,441.977,0.8202119999999999
39,0,3,250.693,553.765,0.883872
39,0,4,344.895,598.072,0.8824839999999999
39,0,5,365.61,427.216,0.862597
39,0,6,388.993,512.664,0.7430089999999999
39,0,7,430.211,583.236,0.7325229999999999
39,0,8,362.544,627.453,0.807221
39,0,9,327.218,636.274,0.725422
39,0,10,324.223,762.701,0.817027
39,0,11,338.991,886.51,0.8469589999999999
39,0,12,392.043,624.391,0.7558539999999999
39,0,13,389.134,745.214,0.836105
39,0,14,397.862,857.021,0.8590939999999999
39,0,15,368.423,353.69,0.878351
39,0,16,386.038,347.882,0.308092
39,0,17,327.253,362.519,0.894023
39,0,18,0,0,0
39,0,19,459.768,874.613,0.824904
39,0,20,456.768,860.018,0.820371
39,0,21,386.142,874.596,0.8744689999999999
39,0,22,386.052,921.768,0.8333579999999999
39,0,23,365.502,927.555,0.81286
39,0,24,335.999,904.016,0.786837
39,1,0,1528.08,338.996,0.908763
39,1,1,1610.42,386.174,0.782146
39,1,2,1607.56,385.967,0.623643
39,1,3,1610.48,483.273,0.5448069999999999
39,1,4,1563.33,527.195,0.7889189999999999
39,1,5,1610.37,388.992,0.8263800000000001
39,1,6,1539.83,486.137,0.895921
39,1,7,1445.6,530.159,0.898859
39,1,8,1631.08,577.349,0.7094400000000001
39,1,9,1613.3,577.425,0.6653319999999999
39,1,10,1601.59,715.664,0.7254400000000001
39,1,11,1592.84,839.331,0.8063359999999999
39,1,12,1645.79,577.325,0.6889029999999999
39,1,13,1654.55,727.492,0.710619
39,1,14,1689.9,889.376,0.763701
39,1,15,1525.06,324.234,0.504609
39,1,16,1542.66,321.36,0.9113049999999999
39,1,17,0,0,0
39,1,18,1587.02,321.311,0.923055
39,1,19,1631.05,927.664,0.822681
39,1,20,1654.52,930.588,0.8177409999999999
39,1,21,1710.49,904.191,0.767772
39,1,22,1519.34,851.022,0.723406
39,1,23,1528.08,839.328,0.677464
39,1,24,1610.49,859.957,0.8357249999999999
40,0,0,386.007,365.332,0.9908539999999999
40,0,1,321.272,433.235,0.9196500000000001
40,0,2,271.423,442.001,0.8190989999999999
40,0,3,250.715,553.767,0.876003
40,0,4,344.88,600.898,0.8698849999999999
40,0,5,365.632,424.324,0.854466
40,0,6,389.176,515.611,0.753478
40,0,7,436.073,583.238,0.786237
40,0,8,362.53,627.482,0.8082100000000001
40,0,9,327.18,636.282,0.7239669999999999
40,0,10,321.407,762.689,0.8225009999999999
40,0,11,339.013,886.505,0.848972
40,0,12,392.036,624.433,0.7595649999999999
40,0,13,389.113,745.235,0.8358629999999999
40,0,14,397.882,857.028,0.859266
40,0,15,368.451,353.694,0.8753369999999999
40,0,16,386.068,347.881,0.29989000000000005
40,0,17,327.264,362.507,0.8944519999999999
40,0,18,0,0,0
40,0,19,459.749,874.649,0.841815
40,0,20,456.78,860.038,0.8258949999999999
40,0,21,386.151,874.601,0.879633
40,0,22,386.048,921.761,0.840065
40,0,23,365.5,927.541,0.81496
40,0,24,336.018,904.013,0.789682
40,1,0,1525.08,338.925,0.9181819999999999
40,1,1,1601.62,386.177,0.755433
40,1,2,1589.91,385.991,0.607387
40,1,3,1610.41,480.338,0.373808
40,1,4,1563.39,524.341,0.740919
40,1,5,1607.52,388.991,0.8224300000000001
40,1,6,1531.02,483.276,0.850856
40,1,7,1439.72,527.38,0.841795
40,1,8,1630.96,574.455,0.704726
40,1,9,1610.38,574.495,0.679438
40,1,10,1595.76,715.601,0.7177739999999999
40,1,11,1592.92,839.338,0.801682
40,1,12,1645.79,574.452,0.6929200000000001
40,1,13,1648.77,721.595,0.720989
40,1,14,1684.11,889.337,0.815762
40,1,15,1522.16,321.366,0.627671
40,1,16,1539.89,321.335,0.9167059999999999
40,1,17,0,0,0
40,1,18,1586.88,321.309,0.9201269999999999
40,1,19,1631.02,927.612,0.830129
40,1,20,1651.71,930.516,0.842255
40,1,21,1707.54,904.007,0.7884979999999999
40,1,22,1522.16,848.203,0.726478
40,1,23,1530.99,839.326,0.678194
40,1,24,1610.57,859.98,0.844808
41,0,0,386.049,365.352,0.993076
41,0,1,321.311,433.29,0.915632
41,0,2,271.429,442.055,0.811541
41,0,3,250.729,553.836,0.8722679999999999
41,0,4,344.898,600.947,0.842793
41,0,5,368.464,427.29,0.8487500000000001
41,0,6,391.935,518.491,0.745522
41,0,7,439.036,580.425,0.743698
41,0,8,362.55,630.402,0.7952349999999999
41,0,9,327.221,639.228,0.72584
41,0,10,321.353,762.783,0.8454189999999999
41,0,11,338.985,886.51,0.8488
41,0,12,394.847,624.506,0.750363
41,0,13,389.139,748.075,0.8264929999999999
41,0,14,397.886,857.037,0.8595879999999999
41,0,15,368.522,353.7,0.860101
41,0,16,386.093,347.889,0.265613
41,0,17,330.15,362.483,0.88765
41,0,18,0,0,0
41,0,19,459.783,874.635,0.8355800000000001
41,0,20,456.79,860.029,0.821411
41,0,21,386.145,874.615,0.883933
41,0,22,386.058,924.573,0.843152
41,0,23,365.494,927.577,0.814839
41,0,24,336.005,904.02,0.784544
41,1,0,1522.17,338.896,0.941047
41,1,1,1604.55,386.114,0.754608
41,1,2,1604.58,383.041,0.607586
41,1,3,1616.37,480.341,0.475634
41,1,4,1566.21,527.393,0.844683
41,1,5,1598.66,389.016,0.7957529999999999
41,1,6,1522.2,483.219,0.892713
41,1,7,1436.79,527.318,0.8561909999999999
41,1,8,1631.02,577.296,0.713634
41,1,9,1613.31,577.347,0.670003
41,1,10,1595.76,712.815,0.7181609999999999
41,1,11,1595.74,839.361,0.7978179999999999
41,1,12,1642.79,577.301,0.7172109999999999
41,1,13,1651.6,721.635,0.7353689999999999
41,1,14,1684.06,886.49,0.8242349999999999
41,1,15,1519.36,321.338,0.58757
41,1,16,1539.78,321.283,0.9159100000000001
41,1,17,0,0,0
41,1,18,1583.98,321.27,0.8987900000000001
41,1,19,1630.99,927.494,0.8171809999999999
41,1,20,1651.66,927.722,0.838819
41,1,21,1707.48,903.98,0.814344
41,1,22,1522.17,851.019,0.7302000000000001
41,1,23,1531.02,839.328,0.68364
41,1,24,1613.29,859.986,0.861215
42,0,0,386.059,365.361,0.997154
42,0,1,321.348,435.973,0.911874
42,0,2,274.204,442.039,0.8093889999999999
42,0,3,250.787,553.881,0.856293
42,0,4,356.622,601.068,0.798545
42,0,5,368.488,427.318,0.8421569999999999
42,0,6,391.932,512.645,0.755193
42,0,7,439.056,577.388,0.786944
42,0,8,362.542,630.364,0.7951
42,0,9,327.171,639.182,0.724804
42,0,10,321.346,762.743,0.8370369999999999
42,0,11,338.975,886.506,0.846785
42,0,12,392.065,624.487,0.741852
42,0,13,391.905,745.227,0.8311879999999999
42,0,14,400.732,857.036,0.857806
42,0,15,368.523,353.727,0.8606459999999999
42,0,16,386.132,347.863,0.329335
42,0,17,330.192,362.459,0.881192
42,0,18,0,0,0
42,0,19,459.797,874.644,0.8418559999999999
42,0,20,456.812,860.036,0.828544
42,0,21,386.142,874.621,0.88497
42,0,22,386.043,921.771,0.8296789999999999
42,0,23,365.494,927.557,0.805573
42,0,24,335.993,904.02,0.772547
42,1,0,1522.11,338.862,0.9383100000000001
