frame,numero_pers,joint,x,y,confience
9,0,5,1984.61,642.378,0.8736569999999999
9,0,6,1996.38,724.896,0.9401229999999999
9,0,7,1955.33,777.475,0.945896
9,0,8,1920.08,772.04,0.864579
9,0,9,1890.65,772.069,0.879964
9,0,10,1861.31,854.155,0.7655719999999999
9,0,11,1855.24,966.456,0.8511289999999999
9,0,12,1955.48,771.948,0.9105719999999999
9,0,13,1978.96,825.094,0.754713
9,0,14,1967.13,966.313,0.780822
9,0,15,1908.44,589.546,0.9246169999999999
9,0,16,1943.3,589.536,0.890488
9,0,17,1902.17,589.541,0.832557
9,0,18,1949.69,589.606,0.839081
9,0,19,1955.54,1007.19,0.6153529999999999
9,0,20,1990.58,1001.5,0.608548
9,0,21,1961.19,977.988,0.573458
9,0,22,1855.44,1013.03,0.66539
9,0,23,1837.47,1007.27,0.6107859999999999
9,0,24,1860.99,977.984,0.681273
9,1,0,1060.26,1019.29,0.9010389999999999
9,1,1,1125.02,1060.32,0.8707509999999999
9,1,2,1101.57,1054.7,0.8211900000000001
9,1,3,1095.68,1113.3,0.482188
9,1,4,1060.13,1095.72,0.41323899999999997
9,1,5,1154.48,1060.67,0.936817
9,1,6,1113.48,1166.48,0.853536
9,1,7,1066.24,1101.64,0.9509719999999999
9,1,8,1148.55,1236.76,0.898077
9,1,9,1107.66,1225.29,0.868416
9,1,10,1101.3,1348.93,0.922678
9,1,11,1060.37,1484.08,0.9602839999999999
9,1,12,1166.48,1236.95,0.8478800000000001
9,1,13,1195.64,1348.9,0.9275829999999999
9,1,14,1248.54,1460.66,0.913943
9,1,15,1060.08,1013.06,0.23155099999999998
9,1,16,1066.18,1013.12,0.914449
9,1,17,0,0,0
9,1,18,1107.17,1013.13,0.961341
9,1,19,1195.98,1490.26,0.894165
9,1,20,1230.98,1490.41,0.810549
9,1,21,1260.54,1472.34,0.859379
9,1,22,1013.17,1513.66,0.768057
9,1,23,1007.52,1490.29,0.8162419999999999
9,1,24,1072.1,1496.08,0.8413569999999999
9,2,0,0,0,0
9,2,1,2467.34,1861.19,0.8646929999999999
9,2,2,2502.8,1772.86,0.772898
9,2,3,2467.54,1920.07,0.1912
9,2,4,2391.14,1984.78,0.137377
9,2,5,2420.56,1949.34,0.753145
9,2,6,2332.2,2102.51,0.8667579999999999
9,2,7,2279.28,2149.82,0.289118
9,2,8,2573.67,2096.61,0.616282
9,2,9,2614.78,2061.32,0.550746
9,2,10,0,0,0
9,2,11,0,0,0
9,2,12,2550.05,2149.66,0.552092
9,2,13,0,0,0
9,2,14,0,0,0
9,2,15,0,0,0
9,2,16,0,0,0
9,2,17,2402.86,1802.02,0.333405
9,2,18,2355.67,1855.51,0.726803
9,2,19,0,0,0
9,2,20,0,0,0
9,2,21,0,0,0
9,2,22,0,0,0
9,2,23,0,0,0
9,2,24,0,0,0
10,0,0,1920.06,606.867,0.838353
10,0,1,1920.06,648.128,0.873562
10,0,2,1866.97,648.136,0.880292
10,0,3,1855,730.752,0.980462
10,0,4,1890.61,777.715,0.923719
10,0,5,1984.6,642.372,0.873846
10,0,6,1996.39,724.892,0.942666
10,0,7,1955.32,777.466,0.9487549999999999
10,0,8,1920.01,772.001,0.8684259999999999
10,0,9,1890.58,772.025,0.8775879999999999
10,0,10,1861.16,842.518,0.7800739999999999
10,0,11,1855.19,966.387,0.855853
10,0,12,1955.41,771.916,0.9157559999999999
10,0,13,1984.64,824.963,0.76502
10,0,14,1978.77,966.109,0.777023
10,0,15,1908.46,589.552,0.922364
10,0,16,1943.32,589.543,0.8904409999999999
10,0,17,1902.19,589.545,0.837754
10,0,18,1949.7,589.605,0.836444
10,0,19,1961.3,1001.51,0.595658
10,0,20,1996.28,1001.29,0.604193
10,0,21,1967.14,972.205,0.5690419999999999
10,0,22,1855.38,1013.01,0.6715800000000001
10,0,23,1831.68,1007.26,0.617813
10,0,24,1860.94,977.919,0.6916629999999999
10,1,0,1048.36,1025.13,0.8500169999999999
10,1,1,1107.34,1066.13,0.9307019999999999
10,1,2,1066.36,1060.31,0.803557
10,1,3,1060.28,1107.68,0.519923
10,1,4,1042.66,1101.52,0.25451399999999996
10,1,5,1148.51,1072.06,0.903262
10,1,6,1107.21,1172.17,0.920665
10,1,7,1054.62,1101.68,0.977266
10,1,8,1130.89,1242.62,0.878374
10,1,9,1101.53,1237.02,0.923225
10,1,10,1072.27,1372.34,0.843336
10,1,11,1054.52,1490.33,0.924639
10,1,12,1154.67,1242.73,0.915913
10,1,13,1184.07,1354.64,0.8726079999999999
10,1,14,1248.6,1460.7,0.9153500000000001
10,1,15,1042.64,1013.41,0.233928
10,1,16,1054.4,1013.39,0.9275209999999999
10,1,17,0,0,0
10,1,18,1095.56,1013.58,0.893152
10,1,19,1196.03,1490.37,0.896076
10,1,20,1231.08,1496.03,0.812418
10,1,21,1266.36,1472.36,0.866644
10,1,22,995.652,1525.44,0.7857959999999999
10,1,23,1001.36,1519.4,0.762555
10,1,24,1060.49,1519.64,0.882938
10,2,0,2320.29,1890.51,0.106816
10,2,1,2449.87,1861.02,0.83503
10,2,2,2479.41,1772.72,0.7881319999999999
10,2,3,2479.43,1902.24,0.118132
10,2,4,2385.3,1973,0.12068799999999999
10,2,5,2414.5,1949.4,0.770311
10,2,6,2326.04,2102.56,0.8168529999999999
10,2,7,2273.26,2149.85,0.18551399999999998
10,2,8,2573.53,2102.45,0.5968129999999999
10,2,9,2614.59,2073.09,0.517786
10,2,10,0,0,0
10,2,11,0,0,0
10,2,12,2555.72,2149.69,0.604497
10,2,13,0,0,0
10,2,14,0,0,0
10,2,15,0,0,0
10,2,16,2302.64,1861.14,0.172653
10,2,17,2379.26,1802.04,0.15939
10,2,18,2337.98,1855.51,0.798437
10,2,19,0,0,0
10,2,20,0,0,0
10,2,21,0,0,0
10,2,22,0,0,0
10,2,23,0,0,0
10,2,24,0,0,0
11,0,0,1920.08,606.865,0.837649
11,0,1,1920.05,648.13,0.8729079999999999
11,0,2,1866.99,648.124,0.880068
11,0,3,1855,730.712,0.980008
11,0,4,1890.61,777.689,0.92566
11,0,5,1978.98,642.381,0.873212
11,0,6,1996.37,724.935,0.942055
11,0,7,1955.3,777.468,0.947799
11,0,8,1920,772.005,0.868686
11,0,9,1890.58,772.014,0.8780359999999999
11,0,10,1861.17,842.5,0.77366
11,0,11,1855.22,966.341,0.857625
11,0,12,1955.41,771.931,0.9164
11,0,13,1978.94,830.613,0.749887
11,0,14,1972.92,966.312,0.775264
11,0,15,1908.48,589.556,0.922473
11,0,16,1943.33,589.549,0.892185
11,0,17,1902.2,589.565,0.8422219999999999
11,0,18,1949.68,589.635,0.8309400000000001
11,0,19,1955.57,1007.2,0.6180100000000001
11,0,20,1990.64,1001.55,0.609533
11,0,21,1961.32,983.688,0.567881
11,0,22,1855.38,1007.54,0.661019
11,0,23,1831.71,1007.19,0.604424
11,0,24,1860.98,977.861,0.689811
11,1,0,1024.94,1042.68,0.856278
11,1,1,1101.53,1066.35,0.894623
11,1,2,1066.42,1060.67,0.7942049999999999
11,1,3,1054.36,1136.95,0.5441549999999999
11,1,4,1025.12,1107.42,0.483174
11,1,5,1125.12,1072.02,0.855352
11,1,6,1095.62,1178.07,0.867462
11,1,7,1048.45,1107.25,0.986078
11,1,8,1107.54,1242.86,0.9553349999999999
11,1,9,1083.92,1242.79,0.8887069999999999
11,1,10,1060.44,1378.05,0.9099419999999999
11,1,11,1054.24,1519.47,0.9154439999999999
11,1,12,1142.87,1242.97,0.899181
11,1,13,1166.44,1378.18,0.879921
11,1,14,1243,1454.87,0.911451
11,1,15,1019.03,1024.98,0.141583
11,1,16,1036.9,1019.21,0.841402
11,1,17,0,0,0
11,1,18,1066.35,1019.12,0.889755
11,1,19,1195.95,1495.98,0.890689
11,1,20,1231.04,1490.35,0.806411
11,1,21,1254.73,1466.47,0.843861
11,1,22,995.514,1543.25,0.759328
11,1,23,995.546,1531.45,0.8127409999999999
11,1,24,1060.3,1531.16,0.945194
11,2,0,2291.09,1896.24,0.355193
11,2,1,2426.54,1861.32,0.872904
11,2,2,2461.72,1778.63,0.7352949999999999
11,2,3,2520.45,1820.15,0.148513
11,2,4,0,0,0
11,2,5,2402.77,1949.4,0.7757189999999999
11,2,6,2291.19,2149.63,0.710147
11,2,7,0,0,0
11,2,8,2567.84,2102.48,0.59477
11,2,9,2609,2078.98,0.512411
11,2,10,0,0,0
11,2,11,0,0,0
11,2,12,2549.89,2149.68,0.593638
11,2,13,0,0,0
11,2,14,0,0,0
11,2,15,0,0,0
11,2,16,2285.33,1861.48,0.488317
11,2,17,2373.59,1808.07,0.10688099999999999
11,2,18,2331.98,1861.02,0.865274
11,2,19,0,0,0
11,2,20,0,0,0
11,2,21,0,0,0
11,2,22,0,0,0
11,2,23,0,0,0
11,2,24,0,0,0
12,0,0,1920.04,601.183,0.8429449999999999
12,0,1,1920.06,648.153,0.873184
12,0,2,1866.97,648.154,0.8797619999999999
12,0,3,1855.03,730.791,0.988375
12,0,4,1890.67,777.831,0.9222549999999999
12,0,5,1984.64,642.41,0.8728539999999999
12,0,6,1996.34,724.967,0.9424500000000001
12,0,7,1955.28,777.485,0.956792
12,0,8,1919.96,771.945,0.8735179999999999
12,0,9,1890.52,771.956,0.8810709999999999
12,0,10,1860.94,830.843,0.8305009999999999
12,0,11,1855.28,966.241,0.8858269999999999
12,0,12,1955.38,771.881,0.919105
12,0,13,1973.05,825.031,0.78976
12,0,14,1978.86,966.15,0.819855
12,0,15,1908.45,589.51,0.9318559999999999
12,0,16,1937.76,589.503,0.8959119999999999
12,0,17,1902.19,589.549,0.849537
12,0,18,1949.69,589.596,0.850814
12,0,19,1961.15,1007.07,0.689091
12,0,20,1990.76,1001.41,0.693333
12,0,21,1978.81,977.874,0.623219
12,0,22,1855.37,1007.44,0.723923
12,0,23,1831.73,1007.11,0.654269
12,0,24,1861.09,972.244,0.729232
12,1,0,1013.54,1048.34,0.8965400000000001
12,1,1,1089.78,1072.19,0.827198
12,1,2,1054.61,1066.14,0.782906
12,1,3,1048.4,1136.74,0.352429
12,1,4,1019.3,1113.33,0.307455
12,1,5,1113.36,1083.78,0.873197
12,1,6,1089.77,1183.93,0.8567589999999999
12,1,7,1030.97,1107.62,0.91644
12,1,8,1101.65,1243.06,0.976667
12,1,9,1066.27,1242.89,0.914913
12,1,10,1054.53,1383.91,0.9602719999999999
12,1,11,1054.14,1519.67,0.9104289999999999
12,1,12,1131.01,1248.55,0.882172
12,1,13,1154.57,1383.8,0.9621919999999999
12,1,14,1242.73,1454.77,0.894486
12,1,15,1013.42,1019.29,0.194986
12,1,16,1025.15,1019.37,0.834611
12,1,17,0,0,0
12,1,18,1060.62,1024.96,0.8860669999999999
12,1,19,1195.91,1496.02,0.8986449999999999
12,1,20,1225.19,1490.37,0.810055
12,1,21,1249.09,1460.64,0.844761
12,1,22,989.6,1549.14,0.7772249999999999
12,1,23,989.756,1531.6,0.817759
12,1,24,1060.17,1531.33,0.964565
12,2,0,2290.87,1896.42,0.15391000000000002
12,2,1,2426.28,1861.42,0.8578359999999999
12,2,2,2461.51,1772.89,0.711841
12,2,3,2514.64,1825.88,0.23968799999999998
12,2,4,2514.78,1825.76,0.0501261
12,2,5,2385.36,1949.62,0.7786879999999999
12,2,6,2296.86,2102.75,0.772488
12,2,7,2249.74,2149.81,0.32928
12,2,8,2567.73,2096.73,0.614323
12,2,9,2608.85,2067.22,0.521959
12,2,10,0,0,0
12,2,11,0,0,0
12,2,12,2538.3,2149.67,0.594101
12,2,13,0,0,0
12,2,14,0,0,0
12,2,15,0,0,0
12,2,16,2285.03,1867.01,0.24820899999999999
12,2,17,2367.56,1808.12,0.170751
12,2,18,2326.15,1861.21,0.849706
12,2,19,0,0,0
12,2,20,0,0,0
12,2,21,0,0,0
12,2,22,0,0,0
12,2,23,0,0,0
12,2,24,0,0,0
13,0,0,1007.17,1054.18,0.905956
13,0,1,1060.59,1072.19,0.8831239999999999
13,0,2,1030.89,1066.14,0.782887
13,0,3,1013.37,1131.01,0.555179
13,0,4,1001.35,1107.48,0.413597
13,0,5,1101.77,1083.96,0.902419
13,0,6,1066.11,1189.73,0.913862
13,0,7,1013.32,1107.76,0.941321
13,0,8,1089.78,1248.77,0.9026139999999999
13,0,9,1054.56,1248.69,0.9417329999999999
13,0,10,1036.85,1384.02,0.887968
13,0,11,1048.67,1519.69,0.905998
13,0,12,1113.35,1248.87,0.904643
13,0,13,1142.85,1384.46,0.972912
13,0,14,1225.13,1443.18,0.863367
13,0,15,1001.44,1036.77,0.144444
13,0,16,1012.98,1036.87,0.870826
13,0,17,0,0,0
13,0,18,1054.25,1025.09,0.8970969999999999
13,0,19,1195.92,1507.88,0.8892979999999999
13,0,20,1225.11,1496,0.821665
13,0,21,1243.09,1443.01,0.8891300000000001
13,0,22,989.769,1554.95,0.781014
13,0,23,995.448,1531.72,0.815762
13,0,24,1060.17,1531.24,0.9636579999999999
13,1,0,1920.05,601.141,0.845138
13,1,1,1920.06,648.139,0.8739600000000001
13,1,2,1867,648.132,0.880324
13,1,3,1855.05,730.772,0.988811
13,1,4,1896.21,777.85,0.921878
13,1,5,1984.63,642.405,0.873381
13,1,6,1996.34,724.903,0.940506
13,1,7,1955.32,777.447,0.956957
13,1,8,1919.97,771.932,0.873594
13,1,9,1890.55,771.937,0.88131
13,1,10,1860.92,830.83,0.830801
13,1,11,1855.32,966.152,0.887448
13,1,12,1955.39,771.876,0.920789
13,1,13,1972.88,830.7,0.7840800000000001
13,1,14,1973.08,966.269,0.8174079999999999
13,1,15,1908.46,589.482,0.936128
13,1,16,1943.3,589.473,0.899813
13,1,17,1902.19,589.536,0.8614
13,1,18,1949.68,589.6,0.8520639999999999
13,1,19,1955.55,1007.13,0.700923
13,1,20,1990.67,1001.48,0.6929500000000001
13,1,21,1973.05,978.001,0.620925
13,1,22,1855.39,1007.3,0.7166800000000001
13,1,23,1837.46,1001.48,0.641143
13,1,24,1861.16,972.137,0.728208
13,2,0,0,0,0
13,2,1,2420.4,1861.38,0.870586
13,2,2,2461.5,1767.2,0.794847
13,2,3,2514.88,1820.04,0.478477
13,2,4,2520.48,1837.5,0.0858186
13,2,5,2373.46,1955.2,0.787111
13,2,6,2290.88,2102.78,0.807689
13,2,7,2238.19,2149.82,0.333374
13,2,8,2567.64,2096.42,0.675388
13,2,9,2608.72,2055.49,0.576859
13,2,10,0,0,0
13,2,11,0,0,0
13,2,12,2532.38,2149.65,0.598625
13,2,13,0,0,0
13,2,14,0,0,0
13,2,15,0,0,0
13,2,16,0,0,0
13,2,17,2349.95,1802.22,0.273103
13,2,18,2302.64,1866.89,0.761374
13,2,19,0,0,0
13,2,20,0,0,0
13,2,21,0,0,0
13,2,22,0,0,0
13,2,23,0,0,0
13,2,24,0,0,0
14,0,0,1920.03,601.141,0.845926
14,0,1,1920.08,648.128,0.87355
14,0,2,1867.01,648.118,0.879647
14,0,3,1855.04,730.778,0.9883000000000001
14,0,4,1896.23,777.853,0.9253600000000001
14,0,5,1984.63,642.413,0.8724569999999999
14,0,6,1996.34,724.911,0.9406549999999999
14,0,7,1955.34,777.444,0.954502
14,0,8,1919.99,771.937,0.872444
14,0,9,1890.56,771.94,0.881304
14,0,10,1860.9,830.856,0.821541
14,0,11,1855.29,966.209,0.880019
14,0,12,1955.39,771.88,0.918801
14,0,13,1978.76,830.618,0.7778919999999999
14,0,14,1978.82,966.24,0.808508
14,0,15,1908.45,589.487,0.9357209999999999
14,0,16,1937.75,589.489,0.899635
14,0,17,1902.2,589.551,0.855749
14,0,18,1949.68,589.626,0.856745
14,0,19,1955.6,1007.19,0.6866869999999999
14,0,20,1990.73,1001.54,0.6868139999999999
14,0,21,1978.79,977.97,0.607791
14,0,22,1855.34,1007.41,0.715841
14,0,23,1831.71,1007.07,0.6465569999999999
14,0,24,1861.13,972.217,0.723112
14,1,0,989.564,1054.44,0.8995949999999999
14,1,1,1054.53,1078.11,0.8893300000000001
14,1,2,1013.45,1072.07,0.7912100000000001
14,1,3,1007.55,1148.41,0.51898
14,1,4,983.713,1119.24,0.355742
14,1,5,1089.88,1084,0.8548159999999999
14,1,6,1060.19,1189.78,0.940971
14,1,7,1007.11,1119.14,0.925929
14,1,8,1060.7,1254.58,0.8983019999999999
14,1,9,1042.63,1248.92,0.8794029999999999
14,1,10,1013.51,1378.24,0.9143279999999999
14,1,11,1048.54,1519.72,0.905196
14,1,12,1101.58,1254.69,0.896797
14,1,13,1107.68,1395.87,0.8936419999999999
14,1,14,1201.61,1437.42,0.9704069999999999
14,1,15,978.009,1042.6,0.18737
14,1,16,1001.34,1048.38,0.8539939999999999
14,1,17,0,0,0
14,1,18,1025.07,1036.82,0.815275
14,1,19,1195.67,1507.8,0.8754919999999999
14,1,20,1207.74,1490.22,0.858336
14,1,21,1225.1,1436.95,0.845479
14,1,22,989.749,1554.9,0.774632
14,1,23,989.762,1537.2,0.812975
14,1,24,1060.17,1531.29,0.948904
14,2,0,0,0,0
14,2,1,2420.21,1861.16,0.872246
14,2,2,2438.25,1772.76,0.797103
14,2,3,2514.93,1814.25,0.662018
14,2,4,2514.55,1825.73,0.0799303
14,2,5,2373.47,1949.4,0.786431
14,2,6,2290.99,2102.58,0.824765
14,2,7,2237.86,2149.81,0.351049
14,2,8,2561.98,2096.43,0.688732
14,2,9,2602.95,2055.49,0.576371
14,2,10,0,0,0
14,2,11,0,0,0
14,2,12,2526.57,2149.65,0.6143649999999999
14,2,13,0,0,0
14,2,14,0,0,0
14,2,15,0,0,0
14,2,16,2267.27,1861.2,0.115591
14,2,17,2343.97,1790.56,0.20861000000000002
14,2,18,2291.04,1861.18,0.850637
14,2,19,0,0,0
14,2,20,0,0,0
14,2,21,0,0,0
14,2,22,0,0,0
14,2,23,0,0,0
14,2,24,0,0,0
15,0,0,977.867,1054.43,0.923179
15,0,1,1048.61,1077.91,0.8542259999999999
15,0,2,1013.09,1072.08,0.783785
15,0,3,1001.41,1148.89,0.5811069999999999
15,0,4,972.075,1113.41,0.5072949999999999
15,0,5,1083.81,1078.02,0.836437
15,0,6,1054.68,1190,0.960432
15,0,7,995.659,1119.36,0.872392
15,0,8,1060.2,1248.76,0.9539829999999999
15,0,9,1025.08,1243.12,0.885969
15,0,10,1013.25,1378.37,0.9552379999999999
15,0,11,1048.51,1525.26,0.9192039999999999
15,0,12,1095.57,1249.01,0.8779009999999999
15,0,13,1089.77,1396.02,0.8543379999999999
15,0,14,1195.52,1436.97,0.9641829999999999
15,0,15,971.95,1042.7,0.256174
15,0,16,995.445,1042.78,0.842464
15,0,17,0,0,0
15,0,18,1019.23,1030.96,0.839553
15,0,19,1189.93,1519.43,0.847845
15,0,20,1201.74,1490.3,0.885566
15,0,21,1201.89,1430.92,0.847955
15,0,22,983.754,1554.96,0.791357
15,0,23,989.711,1537.23,0.8085709999999999
15,0,24,1060.15,1531.41,0.9588439999999999
15,1,0,1920.06,606.857,0.838156
15,1,1,1920.05,648.127,0.874242
15,1,2,1866.96,648.099,0.882313
15,1,3,1855.01,730.727,0.9812109999999999
15,1,4,1890.67,777.742,0.923952
15,1,5,1984.62,642.417,0.871375
15,1,6,1996.34,724.985,0.940295
15,1,7,1955.29,777.505,0.951221
15,1,8,1919.97,771.98,0.8736729999999999
15,1,9,1890.54,771.983,0.8822329999999999
15,1,10,1861.1,836.747,0.795643
15,1,11,1855.21,966.345,0.864815
15,1,12,1955.39,771.922,0.920435
15,1,13,1973.04,830.626,0.7656900000000001
15,1,14,1967.13,971.928,0.80127
15,1,15,1908.48,589.541,0.924404
15,1,16,1943.34,589.537,0.8936600000000001
15,1,17,1902.2,589.519,0.845467
15,1,18,1949.69,589.62,0.835467
15,1,19,1955.41,1007.35,0.662118
15,1,20,1990.48,1007.22,0.639806
15,1,21,1961.25,989.565,0.597009
15,1,22,1855.31,1007.55,0.682939
15,1,23,1831.64,1007.19,0.624892
15,1,24,1861.02,977.886,0.699371
15,2,0,0,0,0
15,2,1,2414.5,1861.19,0.8736700000000001
15,2,2,2438.27,1772.7,0.828619
15,2,3,2520.52,1819.99,0.7169979999999999
15,2,4,0,0,0
15,2,5,2373.09,1949.4,0.786291
15,2,6,2291.14,2102.56,0.823326
15,2,7,2238.08,2149.82,0.298744
15,2,8,2562.02,2096.42,0.7070139999999999
15,2,9,2603.09,2055.38,0.590577
15,2,10,0,0,0
15,2,11,0,0,0
15,2,12,2526.49,2149.65,0.630168
15,2,13,0,0,0
15,2,14,0,0,0
15,2,15,0,0,0
15,2,16,0,0,0
15,2,17,2332.46,1784.49,0.342746
15,2,18,2285.22,1861.02,0.8729429999999999
15,2,19,0,0,0
15,2,20,0,0,0
15,2,21,0,0,0
15,2,22,0,0,0
15,2,23,0,0,0
15,2,24,0,0,0
16,0,0,1920.15,601.202,0.8361409999999999
16,0,1,1920.04,648.13,0.8738309999999999
16,0,2,1866.95,648.121,0.882158
16,0,3,1855,730.778,0.979263
16,0,4,1896.26,777.763,0.932839
16,0,5,1984.62,642.394,0.8728500000000001
16,0,6,1996.36,730.37,0.942141
16,0,7,1955.27,777.506,0.947641
16,0,8,1920.03,772.041,0.8639739999999999
16,0,9,1890.59,772.054,0.87521
16,0,10,1860.99,842.474,0.7682500000000001
16,0,11,1855.12,966.429,0.8274079999999999
16,0,12,1955.44,771.963,0.91078
16,0,13,1978.98,824.956,0.749814
16,0,14,1972.9,966.404,0.7720629999999999
16,0,15,1908.52,589.514,0.922781
16,0,16,1943.39,589.496,0.897187
16,0,17,1902.2,589.52,0.8571639999999999
16,0,18,1949.71,589.579,0.813828
16,0,19,1955.54,1007.42,0.636514
16,0,20,1990.65,1007.28,0.634381
16,0,21,1961.31,989.566,0.564234
16,0,22,1855.25,1013.02,0.6179749999999999
16,0,23,1825.92,1007.25,0.572282
16,0,24,1860.93,978.007,0.6655949999999999
16,1,0,966.201,1054.69,0.984456
16,1,1,1019.05,1078,0.861769
16,1,2,971.917,1066.42,0.820483
16,1,3,966.146,1148.57,0.715441
16,1,4,948.504,1113.37,0.622445
16,1,5,1066.19,1089.68,0.8582400000000001
16,1,6,1054.52,1195.57,0.9634419999999999
16,1,7,977.893,1136.9,0.84501
16,1,8,1048.64,1248.82,0.9298069999999999
16,1,9,1013.09,1248.63,0.940449
16,1,10,1013.01,1384.29,0.9698789999999999
16,1,11,1048.55,1525.24,0.903562
16,1,12,1072.06,1249.07,0.859404
16,1,13,1060.47,1407.76,0.876528
16,1,14,1154.87,1437.25,0.9325829999999999
16,1,15,960.487,1048.54,0.669871
16,1,16,977.889,1048.65,0.886129
16,1,17,0,0,0
16,1,18,1013.44,1042.71,0.8862939999999999
16,1,19,1154.86,1525.25,0.880195
16,1,20,1189.93,1501.98,0.847598
16,1,21,1189.69,1431.22,0.807782
16,1,22,978.053,1554.91,0.7845500000000001
16,1,23,989.689,1537.16,0.8022469999999999
16,1,24,1060.24,1531.28,0.9123779999999999
16,2,0,0,0,0
16,2,1,2408.67,1855.45,0.8559519999999999
16,2,2,2432.51,1766.89,0.8623379999999999
16,2,3,2520.57,1814.23,0.8834219999999999
16,2,4,2508.7,1825.91,0.0576533
16,2,5,2367.47,1943.56,0.7891079999999999
16,2,6,2314.36,2096.93,0.823198
16,2,7,2238.24,2149.82,0.31781499999999996
16,2,8,2561.71,2096.57,0.7221200000000001
16,2,9,2602.94,2055.6,0.606352
16,2,10,0,0,0
16,2,11,0,0,0
16,2,12,2520.51,2149.66,0.6642819999999999
16,2,13,2485.31,2149.86,0.0510428
16,2,14,0,0,0
16,2,15,0,0,0
16,2,16,2243.73,1843.46,0.106944
16,2,17,2337.93,1772.78,0.31584799999999996
16,2,18,2284.86,1854.94,0.8920659999999999
16,2,19,0,0,0
16,2,20,0,0,0
16,2,21,0,0,0
16,2,22,0,0,0
16,2,23,0,0,0
16,2,24,0,0,0
17,0,0,954.429,1060.16,0.9582539999999999
17,0,1,1013.19,1089.67,0.9000039999999999
17,0,2,971.996,1083.93,0.7906289999999999
17,0,3,966.284,1154.66,0.654461
17,0,4,936.606,1119.37,0.5182289999999999
17,0,5,1054.55,1095.52,0.918557
17,0,6,1048.38,1195.62,0.903702
17,0,7,960.18,1148.48,0.9519839999999999
17,0,8,1030.92,1248.98,0.8833559999999999
17,0,9,1007.2,1248.86,0.9381800000000001
17,0,10,1007.15,1384.17,0.939302
17,0,11,1048.45,1525.19,0.8703559999999999
17,0,12,1060.32,1254.59,0.9156409999999999
17,0,13,1042.61,1413.57,0.836214
17,0,14,1136.77,1454.89,0.8371109999999999
17,0,15,948.313,1048.45,0.2712
17,0,16,960.333,1054.28,0.970915
17,0,17,0,0,0
17,0,18,1001.42,1042.73,0.879404
17,0,19,1142.58,1531.32,0.843957
17,0,20,1154.4,1519.47,0.881537
17,0,21,1148.59,1437.36,0.762863
17,0,22,983.797,1554.84,0.7667029999999999
17,0,23,995.433,1537.19,0.7821039999999999
17,0,24,1054.69,1531.2,0.8738269999999999
17,1,0,1920.14,601.162,0.8377169999999999
17,1,1,1920.04,648.131,0.87404
17,1,2,1866.95,648.13,0.881845
17,1,3,1855.01,730.759,0.982993
17,1,4,1896.24,777.761,0.9301379999999999
17,1,5,1984.61,642.372,0.874375
17,1,6,1996.38,724.942,0.942087
17,1,7,1955.33,777.466,0.945739
17,1,8,1920.04,772.081,0.866219
17,1,9,1890.6,772.085,0.877992
17,1,10,1861.05,842.543,0.782991
17,1,11,1855.14,966.336,0.8599439999999999
17,1,12,1955.45,772.01,0.913285
17,1,13,1978.75,830.681,0.737279
17,1,14,1967.11,971.937,0.783655
17,1,15,1908.51,589.485,0.9250569999999999
17,1,16,1943.38,589.457,0.8973169999999999
17,1,17,1902.19,589.492,0.8545459999999999
17,1,18,1949.71,589.532,0.810051
17,1,19,1955.42,1007.37,0.6374489999999999
17,1,20,1990.5,1007.24,0.622587
17,1,21,1961.24,983.879,0.571622
17,1,22,1855.2,1007.52,0.672878
17,1,23,1825.89,1007.15,0.619476
17,1,24,1860.94,977.883,0.699067
17,2,0,0,0,0
17,2,1,2408.65,1855.25,0.847945
17,2,2,2438.15,1766.85,0.8619749999999999
17,2,3,2520.4,1814.33,0.815105
17,2,4,2508.88,1820.03,0.09232699999999999
17,2,5,2367.47,1943.42,0.790998
17,2,6,2326.06,2096.92,0.874529
17,2,7,2238.01,2149.82,0.362917
17,2,8,2549.91,2096.79,0.669157
17,2,9,2591.21,2067.26,0.594722
17,2,10,0,0,0
17,2,11,0,0,0
17,2,12,2508.74,2149.67,0.6400669999999999
17,2,13,0,0,0
17,2,14,0,0,0
17,2,15,0,0,0
17,2,16,2238.12,1831.68,0.102282
17,2,17,2338.21,1766.75,0.427237
17,2,18,2279.25,1837.48,0.863459
17,2,19,0,0,0
17,2,20,0,0,0
17,2,21,0,0,0
17,2,22,0,0,0
17,2,23,0,0,0
17,2,24,0,0,0
18,0,0,1920.05,601.074,0.848151
18,0,1,1920.06,648.167,0.873035
18,0,2,1866.98,648.142,0.880231
18,0,3,1855.02,730.768,0.988062
18,0,4,1896.21,777.858,0.924797
18,0,5,1984.63,642.462,0.8664379999999999
18,0,6,1996.32,724.967,0.9401839999999999
18,0,7,1955.29,777.473,0.947198
18,0,8,1919.95,772.02,0.871115
18,0,9,1890.56,772.012,0.8796579999999999
18,0,10,1860.92,830.879,0.7998649999999999
18,0,11,1855.26,966.206,0.86953
18,0,12,1955.36,771.948,0.9170300000000001
18,0,13,1984.69,825.011,0.761649
18,0,14,1978.85,966.248,0.788824
18,0,15,1908.47,589.423,0.9406829999999999
18,0,16,1943.3,589.43,0.903713
18,0,17,1902.19,589.495,0.871409
18,0,18,1949.68,589.589,0.851131
18,0,19,1961.24,1007.22,0.6611619999999999
18,0,20,1996.31,1001.57,0.671686
18,0,21,1973,978.02,0.591955
